code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_assessment_score,assessment_count,total_vle_clicks,date_registration,date_unregistration,module_presentation_length,final_score,dropout,Deletion_Row_Removed,id_student_Mean_Imputed,num_of_prev_attempts_Mean_Imputed,studied_credits_Mean_Imputed,avg_assessment_score_Mean_Imputed,assessment_count_Mean_Imputed,total_vle_clicks_Mean_Imputed,date_registration_Mean_Imputed,date_unregistration_Mean_Imputed,module_presentation_length_Mean_Imputed,final_score_Mean_Imputed,dropout_Mean_Imputed,id_student_Median_Imputed,num_of_prev_attempts_Median_Imputed,studied_credits_Median_Imputed,avg_assessment_score_Median_Imputed,assessment_count_Median_Imputed,total_vle_clicks_Median_Imputed,date_registration_Median_Imputed,date_unregistration_Median_Imputed,module_presentation_length_Median_Imputed,final_score_Median_Imputed,dropout_Median_Imputed,id_student_Model_Imputed,num_of_prev_attempts_Model_Imputed,studied_credits_Model_Imputed,avg_assessment_score_Model_Imputed,assessment_count_Model_Imputed,total_vle_clicks_Model_Imputed,date_registration_Model_Imputed,date_unregistration_Model_Imputed,module_presentation_length_Model_Imputed,final_score_Model_Imputed,dropout_Model_Imputed,code_module_Missing,code_presentation_Missing,id_student_Missing,gender_Missing,region_Missing,highest_education_Missing,imd_band_Missing,age_band_Missing,num_of_prev_attempts_Missing,studied_credits_Missing,disability_Missing,final_result_Missing,avg_assessment_score_Missing,assessment_count_Missing,total_vle_clicks_Missing,date_registration_Missing,date_unregistration_Missing,module_presentation_length_Missing,final_score_Missing,dropout_Missing
AAA,2013J,155550,M,London Region,A Level or Equivalent,0-10%,35-55,0,420,N,Pass,67.0,5,1529,-16.0,,268,75.0,0,1,155550,0,420,67.0,5,1529,-16.0,49.757644956314536,268,75.0,0,155550,0,420,67.0,5,1529,-16.0,27.0,268,75.0,0,155550,0,420,67.0,5,1529,-16.0,49.00669680109102,268,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,155854,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,79.8,5,4003,-54.0,,268,82.0,0,1,155854,0,60,79.8,5,4003,-54.0,49.757644956314536,268,82.0,0,155854,0,60,79.8,5,4003,-54.0,27.0,268,82.0,0,155854,0,60,79.8,5,4003,-54.0,49.00710895041099,268,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,155984,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,80.0,2,908,-64.0,191.0,268,85.0,1,0,155984,0,60,80.0,2,908,-64.0,191.0,268,85.0,1,155984,0,60,80.0,2,908,-64.0,191.0,268,85.0,1,155984,0,60,80.0,2,908,-64.0,191.0,268,85.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,157568,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,70.6,5,1405,-52.0,,268,79.0,0,1,157568,0,60,70.6,5,1405,-52.0,49.757644956314536,268,79.0,0,157568,0,60,70.6,5,1405,-52.0,27.0,268,79.0,0,157568,0,60,70.6,5,1405,-52.0,49.009432713353185,268,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,159954,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,66.5,2,1185,-46.0,123.0,268,65.0,1,0,159954,0,60,66.5,2,1185,-46.0,123.0,268,65.0,1,159954,0,60,66.5,2,1185,-46.0,123.0,268,65.0,1,159954,0,60,66.5,2,1185,-46.0,123.0,268,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,164259,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,71.8,5,466,-64.0,,268,82.0,0,1,164259,0,60,71.8,5,466,-64.0,49.757644956314536,268,82.0,0,164259,0,60,71.8,5,466,-64.0,27.0,268,82.0,0,164259,0,60,71.8,5,466,-64.0,49.01850406565554,268,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,167906,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,69.4,5,1510,-117.0,,268,60.0,0,1,167906,0,60,69.4,5,1510,-117.0,49.757644956314536,268,60.0,0,167906,0,60,69.4,5,1510,-117.0,27.0,268,60.0,0,167906,0,60,69.4,5,1510,-117.0,49.02344850174084,268,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,168936,F,West Midlands Region,Lower Than A Level,Oct-20,35-55,0,60,N,Pass,66.4,5,745,-32.0,,268,76.0,0,1,168936,0,60,66.4,5,745,-32.0,49.757644956314536,268,76.0,0,168936,0,60,66.4,5,745,-32.0,27.0,268,76.0,0,168936,0,60,66.4,5,745,-32.0,49.0248449287131,268,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,172112,M,Ireland,HE Qualification,?,35-55,0,60,N,Pass,69.6,5,1939,-50.0,,268,60.0,0,1,172112,0,60,69.6,5,1939,-50.0,49.757644956314536,268,60.0,0,172112,0,60,69.6,5,1939,-50.0,27.0,268,60.0,0,172112,0,60,69.6,5,1939,-50.0,49.02915080450332,268,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,172797,F,Ireland,A Level or Equivalent,?,35-55,0,60,N,Pass,61.4,5,1782,-45.0,,268,60.0,0,1,172797,0,60,61.4,5,1782,-45.0,49.757644956314536,268,60.0,0,172797,0,60,61.4,5,1782,-45.0,27.0,268,60.0,0,172797,0,60,61.4,5,1782,-45.0,49.030079496227586,268,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,174782,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,Pass,80.4,5,6318,-162.0,,268,83.0,0,1,174782,0,60,80.4,5,6318,-162.0,49.757644956314536,268,83.0,0,174782,0,60,80.4,5,6318,-162.0,27.0,268,83.0,0,174782,0,60,80.4,5,6318,-162.0,49.03277066859647,268,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,175392,M,North Region,HE Qualification,?,35-55,0,60,N,Pass,82.4,5,4447,-195.0,,268,85.0,0,1,175392,0,60,82.4,5,4447,-195.0,49.757644956314536,268,85.0,0,175392,0,60,82.4,5,4447,-195.0,27.0,268,85.0,0,175392,0,60,82.4,5,4447,-195.0,49.033597678745096,268,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,175932,M,North Western Region,HE Qualification,70-80%,35-55,0,60,N,Pass,78.2,5,2016,-92.0,,268,76.0,0,1,175932,0,60,78.2,5,2016,-92.0,49.757644956314536,268,76.0,0,175932,0,60,78.2,5,2016,-92.0,27.0,268,76.0,0,175932,0,60,78.2,5,2016,-92.0,49.03432978608978,268,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,175991,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,180,N,Fail,37.6,5,138,-57.0,,268,51.0,0,1,175991,0,180,37.6,5,138,-57.0,49.757644956314536,268,51.0,0,175991,0,180,37.6,5,138,-57.0,27.0,268,51.0,0,175991,0,180,37.6,5,138,-57.0,49.034409775595954,268,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,180753,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,53.4,5,2012,-64.0,,268,61.0,0,1,180753,0,120,53.4,5,2012,-64.0,49.757644956314536,268,61.0,0,180753,0,120,53.4,5,2012,-64.0,27.0,268,61.0,0,180753,0,120,53.4,5,2012,-64.0,49.04086587777259,268,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,181316,F,South West Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,76.0,1,487,-39.0,60.0,268,76.0,1,0,181316,0,120,76.0,1,487,-39.0,60.0,268,76.0,1,181316,0,120,76.0,1,487,-39.0,60.0,268,76.0,1,181316,0,120,76.0,1,487,-39.0,60.0,268,76.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,183096,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,54.0,5,1975,-128.0,,268,57.0,0,1,183096,0,60,54.0,5,1975,-128.0,49.757644956314536,268,57.0,0,183096,0,60,54.0,5,1975,-128.0,27.0,268,57.0,0,183096,0,60,54.0,5,1975,-128.0,49.04404241019591,268,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,183947,M,London Region,A Level or Equivalent,Oct-20,0-35,0,180,N,Pass,49.0,5,964,-32.0,,268,67.0,0,1,183947,0,180,49.0,5,964,-32.0,49.757644956314536,268,67.0,0,183947,0,180,49.0,5,964,-32.0,27.0,268,67.0,0,183947,0,180,49.0,5,964,-32.0,49.04519615714095,268,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,184271,M,South West Region,HE Qualification,80-90%,35-55,0,170,N,Pass,59.8,5,1312,-74.0,,268,65.0,0,1,184271,0,170,59.8,5,1312,-74.0,49.757644956314536,268,65.0,0,184271,0,170,59.8,5,1312,-74.0,27.0,268,65.0,0,184271,0,170,59.8,5,1312,-74.0,49.045635421547765,268,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,185439,M,London Region,HE Qualification,Oct-20,0-35,0,120,N,Fail,74.0,1,427,-12.0,,268,74.0,0,1,185439,0,120,74.0,1,427,-12.0,49.757644956314536,268,74.0,0,185439,0,120,74.0,1,427,-12.0,27.0,268,74.0,0,185439,0,120,74.0,1,427,-12.0,49.047218942619224,268,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,186149,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass,76.0,5,2136,-109.0,,268,85.0,0,1,186149,0,60,76.0,5,2136,-109.0,49.757644956314536,268,85.0,0,186149,0,60,76.0,5,2136,-109.0,27.0,268,85.0,0,186149,0,60,76.0,5,2136,-109.0,49.04818152820205,268,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,187100,M,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,89.2,5,8562,-136.0,,268,88.0,0,1,187100,0,60,89.2,5,8562,-136.0,49.757644956314536,268,88.0,0,187100,0,60,89.2,5,8562,-136.0,27.0,268,88.0,0,187100,0,60,89.2,5,8562,-136.0,49.049470850581294,268,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,188278,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,120,N,Withdrawn,76.0,1,1434,-57.0,60.0,268,76.0,1,0,188278,0,120,76.0,1,1434,-57.0,60.0,268,76.0,1,188278,0,120,76.0,1,1434,-57.0,60.0,268,76.0,1,188278,0,120,76.0,1,1434,-57.0,60.0,268,76.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,189879,M,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,79.4,5,1541,-180.0,,268,76.0,0,1,189879,0,120,79.4,5,1541,-180.0,49.757644956314536,268,76.0,0,189879,0,120,79.4,5,1541,-180.0,27.0,268,76.0,0,189879,0,120,79.4,5,1541,-180.0,49.05323849189773,268,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,192183,F,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,68.4,5,3219,-62.0,,268,75.0,0,1,192183,0,60,68.4,5,3219,-62.0,49.757644956314536,268,75.0,0,192183,0,60,68.4,5,3219,-62.0,27.0,268,75.0,0,192183,0,60,68.4,5,3219,-62.0,49.05636214990171,268,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,195262,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,50.0,1,1905,-45.0,185.0,268,50.0,1,0,195262,0,60,50.0,1,1905,-45.0,185.0,268,50.0,1,195262,0,60,50.0,1,1905,-45.0,185.0,268,50.0,1,195262,0,60,50.0,1,1905,-45.0,185.0,268,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,200860,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,54.4,5,534,-54.0,,268,69.0,0,1,200860,0,60,54.4,5,534,-54.0,49.757644956314536,268,69.0,0,200860,0,60,54.4,5,534,-54.0,27.0,268,69.0,0,200860,0,60,54.4,5,534,-54.0,49.06812603032729,268,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,202635,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,66.66666666666667,3,1418,-73.0,166.0,268,68.0,1,0,202635,0,60,66.66666666666667,3,1418,-73.0,166.0,268,68.0,1,202635,0,60,66.66666666666667,3,1418,-73.0,166.0,268,68.0,1,202635,0,60,66.66666666666667,3,1418,-73.0,166.0,268,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,205350,M,South West Region,HE Qualification,80-90%,35-55,0,60,N,Pass,72.2,5,1665,-68.0,,268,75.0,0,1,205350,0,60,72.2,5,1665,-68.0,49.757644956314536,268,75.0,0,205350,0,60,72.2,5,1665,-68.0,27.0,268,75.0,0,205350,0,60,72.2,5,1665,-68.0,49.0742133673229,268,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,205719,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Fail,56.66666666666666,3,333,-51.0,,268,67.0,0,1,205719,0,90,56.66666666666666,3,333,-51.0,49.757644956314536,268,67.0,0,205719,0,90,56.66666666666666,3,333,-51.0,27.0,268,67.0,0,205719,0,90,56.66666666666666,3,333,-51.0,49.0747136406751,268,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,227499,F,London Region,A Level or Equivalent,Oct-20,35-55,0,60,N,Distinction,83.6,5,2953,-169.0,,268,84.0,0,1,227499,0,60,83.6,5,2953,-169.0,49.757644956314536,268,84.0,0,227499,0,60,83.6,5,2953,-169.0,27.0,268,84.0,0,227499,0,60,83.6,5,2953,-169.0,49.10424197024398,268,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,227517,M,Ireland,HE Qualification,?,0-35,0,180,N,Fail,62.6,5,1205,-172.0,,268,63.0,0,1,227517,0,180,62.6,5,1205,-172.0,49.757644956314536,268,63.0,0,227517,0,180,62.6,5,1205,-172.0,27.0,268,63.0,0,227517,0,180,62.6,5,1205,-172.0,49.10426637382214,268,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,228082,M,London Region,HE Qualification,60-70%,0-35,0,60,N,Pass,72.4,5,227,-31.0,,268,58.0,0,1,228082,0,60,72.4,5,227,-31.0,49.757644956314536,268,58.0,0,228082,0,60,72.4,5,227,-31.0,27.0,268,58.0,0,228082,0,60,72.4,5,227,-31.0,49.105032375025374,268,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,228222,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,61.8,5,445,-108.0,,268,71.0,0,1,228222,0,60,61.8,5,445,-108.0,49.757644956314536,268,71.0,0,228222,0,60,61.8,5,445,-108.0,27.0,268,71.0,0,228222,0,60,61.8,5,445,-108.0,49.105222180633255,268,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,229179,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,66.0,5,614,-165.0,,268,64.0,0,1,229179,0,60,66.0,5,614,-165.0,49.757644956314536,268,64.0,0,229179,0,60,66.0,5,614,-165.0,27.0,268,64.0,0,229179,0,60,66.0,5,614,-165.0,49.106519637538554,268,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,229361,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,78.0,5,1215,-58.0,,268,81.0,0,1,229361,0,60,78.0,5,1215,-58.0,49.757644956314536,268,81.0,0,229361,0,60,78.0,5,1215,-58.0,27.0,268,81.0,0,229361,0,60,78.0,5,1215,-58.0,49.106766384828795,268,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,231554,M,London Region,A Level or Equivalent,40-50%,0-35,0,240,N,Pass,67.75,4,1839,-29.0,,268,80.0,0,1,231554,0,240,67.75,4,1839,-29.0,49.757644956314536,268,80.0,0,231554,0,240,67.75,4,1839,-29.0,27.0,268,80.0,0,231554,0,240,67.75,4,1839,-29.0,49.10973955410082,268,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,235507,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,240,N,Withdrawn,65.0,1,190,-79.0,109.0,268,65.0,1,0,235507,0,240,65.0,1,190,-79.0,109.0,268,65.0,1,235507,0,240,65.0,1,190,-79.0,109.0,268,65.0,1,235507,0,240,65.0,1,190,-79.0,109.0,268,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,236284,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,Pass,78.0,5,732,2.0,,268,85.0,0,1,236284,0,60,78.0,5,732,2.0,49.757644956314536,268,85.0,0,236284,0,60,78.0,5,732,2.0,27.0,268,85.0,0,236284,0,60,78.0,5,732,2.0,49.11615227213851,268,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,238007,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Pass,79.2,5,1935,-151.0,,268,83.0,0,1,238007,0,60,79.2,5,1935,-151.0,49.757644956314536,268,83.0,0,238007,0,60,79.2,5,1935,-151.0,27.0,268,83.0,0,238007,0,60,79.2,5,1935,-151.0,49.11848823686978,268,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,240712,M,London Region,HE Qualification,80-90%,0-35,0,80,N,Pass,75.8,5,321,-45.0,,268,82.0,0,1,240712,0,80,75.8,5,321,-45.0,49.757644956314536,268,82.0,0,240712,0,80,75.8,5,321,-45.0,27.0,268,82.0,0,240712,0,80,75.8,5,321,-45.0,49.1221555523649,268,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,240884,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,58.4,5,427,-47.0,,268,74.0,0,1,240884,0,120,58.4,5,427,-47.0,49.757644956314536,268,74.0,0,240884,0,120,58.4,5,427,-47.0,27.0,268,74.0,0,240884,0,120,58.4,5,427,-47.0,49.12238874211173,268,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,241649,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Pass,78.8,5,1892,-50.0,,268,85.0,0,1,241649,0,60,78.8,5,1892,-50.0,49.757644956314536,268,85.0,0,241649,0,60,78.8,5,1892,-50.0,27.0,268,85.0,0,241649,0,60,78.8,5,1892,-50.0,49.12342589418336,268,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,241729,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Fail,58.6,5,1829,-31.0,,268,51.0,0,1,241729,0,60,58.6,5,1829,-31.0,49.757644956314536,268,51.0,0,241729,0,60,58.6,5,1829,-31.0,27.0,268,51.0,0,241729,0,60,58.6,5,1829,-31.0,49.123534354530726,268,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,242793,M,London Region,HE Qualification,20-30%,35-55,0,60,N,Pass,77.4,5,658,-36.0,,268,66.0,0,1,242793,0,60,77.4,5,658,-36.0,49.757644956314536,268,66.0,0,242793,0,60,77.4,5,658,-36.0,27.0,268,66.0,0,242793,0,60,77.4,5,658,-36.0,49.124976877150615,268,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,246834,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,55.6,5,1174,-16.0,,268,60.0,0,1,246834,0,60,55.6,5,1174,-16.0,49.757644956314536,268,60.0,0,246834,0,60,55.6,5,1174,-16.0,27.0,268,60.0,0,246834,0,60,55.6,5,1174,-16.0,49.13045548044666,268,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,248270,M,North Western Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,78.4,5,1969,-198.0,,268,77.0,0,1,248270,0,90,78.4,5,1969,-198.0,49.757644956314536,268,77.0,0,248270,0,90,78.4,5,1969,-198.0,27.0,268,77.0,0,248270,0,90,78.4,5,1969,-198.0,49.13240234368178,268,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,255548,M,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Pass,71.4,5,2580,-103.0,,268,84.0,0,1,255548,0,60,71.4,5,2580,-103.0,49.757644956314536,268,84.0,0,255548,0,60,71.4,5,2580,-103.0,27.0,268,84.0,0,255548,0,60,71.4,5,2580,-103.0,49.1422695237829,268,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,256815,M,North Western Region,HE Qualification,Oct-20,0-35,0,120,N,Pass,76.8,5,1481,-117.0,,268,71.0,0,1,256815,0,120,76.8,5,1481,-117.0,49.757644956314536,268,71.0,0,256815,0,120,76.8,5,1481,-117.0,27.0,268,71.0,0,256815,0,120,76.8,5,1481,-117.0,49.143987264534225,268,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,258392,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,58.8,5,844,-68.0,,268,58.0,0,1,258392,0,60,58.8,5,844,-68.0,49.757644956314536,268,58.0,0,258392,0,60,58.8,5,844,-68.0,27.0,268,58.0,0,258392,0,60,58.8,5,844,-68.0,49.14612528913157,268,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,258894,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,64.8,5,4963,-172.0,,268,58.0,0,1,258894,0,60,64.8,5,4963,-172.0,49.757644956314536,268,58.0,0,258894,0,60,64.8,5,4963,-172.0,27.0,268,58.0,0,258894,0,60,64.8,5,4963,-172.0,49.14680587781125,268,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,260355,F,London Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn,57.5,2,426,-186.0,170.0,268,55.0,1,0,260355,0,60,57.5,2,426,-186.0,170.0,268,55.0,1,260355,0,60,57.5,2,426,-186.0,170.0,268,55.0,1,260355,0,60,57.5,2,426,-186.0,170.0,268,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,262011,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,71.0,5,1066,-145.0,,268,60.0,0,1,262011,0,60,71.0,5,1066,-145.0,49.757644956314536,268,60.0,0,262011,0,60,71.0,5,1066,-145.0,27.0,268,60.0,0,262011,0,60,71.0,5,1066,-145.0,49.151031764095286,268,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,262934,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,76.6,5,2407,-191.0,,268,81.0,0,1,262934,0,60,76.6,5,2407,-191.0,49.757644956314536,268,81.0,0,262934,0,60,76.6,5,2407,-191.0,27.0,268,81.0,0,262934,0,60,76.6,5,2407,-191.0,49.15228312535296,268,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,Oct-20,35-55,0,90,N,Fail,74.6,5,3210,-33.0,,268,64.0,0,1,268073,0,90,74.6,5,3210,-33.0,49.757644956314536,268,64.0,0,268073,0,90,74.6,5,3210,-33.0,27.0,268,64.0,0,268073,0,90,74.6,5,3210,-33.0,49.15925034691652,268,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,268733,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,180,N,Withdrawn,43.0,2,188,-17.0,187.0,268,51.0,1,0,268733,0,180,43.0,2,188,-17.0,187.0,268,51.0,1,268733,0,180,43.0,2,188,-17.0,187.0,268,51.0,1,268733,0,180,43.0,2,188,-17.0,187.0,268,51.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,271251,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,76.4,5,3348,-68.0,,268,80.0,0,1,271251,0,60,76.4,5,3348,-68.0,49.757644956314536,268,80.0,0,271251,0,60,76.4,5,3348,-68.0,27.0,268,80.0,0,271251,0,60,76.4,5,3348,-68.0,49.163558934215416,268,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,277880,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,67.66666666666667,3,2016,-108.0,177.0,268,68.0,1,0,277880,0,60,67.66666666666667,3,2016,-108.0,177.0,268,68.0,1,277880,0,60,67.66666666666667,3,2016,-108.0,177.0,268,68.0,1,277880,0,60,67.66666666666667,3,2016,-108.0,177.0,268,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,279572,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,79.2,5,1183,-138.0,,268,79.0,0,1,279572,0,60,79.2,5,1183,-138.0,49.757644956314536,268,79.0,0,279572,0,60,79.2,5,1183,-138.0,27.0,268,79.0,0,279572,0,60,79.2,5,1183,-138.0,49.174840166095244,268,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,281022,F,Scotland,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,73.4,5,492,-74.0,,268,70.0,0,1,281022,0,150,73.4,5,492,-74.0,49.757644956314536,268,70.0,0,281022,0,150,73.4,5,492,-74.0,27.0,268,70.0,0,281022,0,150,73.4,5,492,-74.0,49.17680600989115,268,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
