code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_assessment_score,assessment_count,total_vle_clicks,date_registration,date_unregistration,module_presentation_length,final_score,dropout,num_of_prev_attempts_Standardized,studied_credits_Standardized,avg_assessment_score_Standardized,assessment_count_Standardized,total_vle_clicks_Standardized,date_registration_Standardized,date_unregistration_Standardized,module_presentation_length_Standardized,final_score_Standardized,num_of_prev_attempts_Scaled,studied_credits_Scaled,avg_assessment_score_Scaled,assessment_count_Scaled,total_vle_clicks_Scaled,date_registration_Scaled,date_unregistration_Scaled,module_presentation_length_Scaled,final_score_Scaled,num_of_prev_attempts_Normalized,studied_credits_Normalized,avg_assessment_score_Normalized,assessment_count_Normalized,total_vle_clicks_Normalized,date_registration_Normalized,date_unregistration_Normalized,module_presentation_length_Normalized,final_score_Normalized
AAA,2013J,134143,F,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,84.4,5,2732,-96.0,49.757644956314536,268,87.0,0,-0.3402289803143461,-0.4810830156421975,0.8125301904425688,-0.07641254230852494,0.8961822199650086,-0.5401380544841706,1.5501297686317055e-16,0.9097797925173533,0.7454927665869138,0.0,0.048,0.8440000000000001,0.3571428571428571,0.11317784498115084,0.4621676891615542,0.5126794128013776,0.9714285714285706,0.87,0.0,0.0218136289297801,0.030684504694557347,0.0018178024108150086,0.9932472372693207,-0.03490180628764816,0.018089913391613165,0.09743420921968446,0.03162976194818115
AAA,2013J,135335,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn,0.0,0,57,-29.0,30.0,268,72.27975744871986,1,-0.3402289803143461,2.4406673822011666,-1.7507926485876433,-1.232210756278152,-0.6842467092173192,0.8209382662179515,-0.43103548968206973,0.9097797925173533,-7.196953012353272e-16,0.0,0.24000000000000005,0.0,0.0,0.0023613239985086376,0.5991820040899796,0.488257107540173,0.9714285714285706,0.7227975744871986,0.0,0.5320919469865318,0.0,0.0,0.16849578321240177,-0.08572592479227457,0.08868199116442198,0.792225787735503,0.2136637603811313
AAA,2013J,135400,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,Y,Withdrawn,61.5,2,287,-32.0,144.0,268,57.0,1,-0.3402289803143461,-0.4810830156421975,0.1170314580516699,-0.7698914706903011,-0.5483593620352872,0.7599945503656177,2.056004131305323,0.9097797925173533,-0.7738288695679534,0.0,0.048,0.615,0.14285714285714285,0.01188947346617507,0.5930470347648262,0.6291718170580963,0.9714285714285706,0.5700000000000001,0.0,0.13890219369228837,0.14237474853459559,0.004630073123076279,0.664415493161446,-0.07408116996922047,0.3333652648614921,0.6204297984922214,0.13195708400767395
AAA,2013J,137873,M,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,80.2,5,5528,-195.0,49.757644956314536,268,72.0,0,-0.3402289803143461,-0.4810830156421975,0.684971470964762,-0.07641254230852494,2.548099710056144,-2.551280677611187,1.5501297686317055e-16,0.9097797925173533,-0.014168051490519843,0.0,0.048,0.802,0.3571428571428571,0.2290070011185219,0.25971370143149286,0.5126794128013776,0.9714285714285706,0.72,0.0,0.010831251351885342,0.014477772640353407,0.0009026042793237784,0.9979192912203695,-0.035201566893627356,0.008982292653328543,0.048379589371754524,0.01299750162226241
AAA,2013J,141355,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,240,N,Pass,72.6,5,1823,-61.0,49.757644956314536,268,77.0,0,-0.3402289803143461,3.9015425811228486,0.45415093095730186,-0.07641254230852494,0.35913179131949985,0.17087196379305733,1.5501297686317055e-16,0.9097797925173533,0.23905222120195802,0.0,0.336,0.726,0.3571428571428571,0.07552094121546046,0.5337423312883436,0.5126794128013776,0.9714285714285706,0.77,0.0,0.12883550954650821,0.038972741637818734,0.0026840731155522543,0.9786130579303519,-0.0327456920097375,0.026710631424087614,0.14386631899360083,0.041334725979504716
AAA,2013J,141377,M,South West Region,A Level or Equivalent,90-100%,0-35,0,345,N,Withdrawn,45.0,1,143,-110.0,129.0,268,65.0,1,-0.3402289803143461,6.458074179235791,-0.38409208275399953,-1.0010511134842264,-0.6334366576622985,-0.8245420617950618,1.7287620759122448,0.9097797925173533,-0.36867643325998883,0.0,0.504,0.45,0.07142857142857142,0.005924023364679565,0.4335378323108385,0.6106304079110012,0.9714285714285706,0.65,0.0,0.6951774973427477,0.0906753257403584,0.002015007238674631,0.2881460351304722,-0.22165079625420941,0.2599359337890274,0.5400219399648011,0.130975470513851
AAA,2013J,142326,F,North Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,73.6,5,2121,-37.0,49.757644956314536,268,65.0,0,-0.3402289803143461,-0.4810830156421975,0.4845220546424939,-0.07641254230852494,0.535194528103176,0.658421690611728,1.5501297686317055e-16,0.9097797925173533,-0.36867643325998883,0.0,0.048,0.736,0.3571428571428571,0.08786610878661089,0.5828220858895706,0.5126794128013776,0.9714285714285706,0.65,0.0,0.028012997162702783,0.034362609852915414,0.002334416430225232,0.9902594497015434,-0.017274681583666716,0.02323101278306686,0.12512472066007244,0.030347413592928016
AAA,2013J,144801,F,South Region,HE Qualification,80-90%,35-55,0,60,N,Pass,68.8,5,5645,-67.0,49.757644956314536,268,61.0,0,-0.3402289803143461,-0.4810830156421975,0.338740660953572,-0.07641254230852494,2.617225012753091,0.04898453208838968,1.5501297686317055e-16,0.9097797925173533,-0.5712526514139711,0.0,0.048,0.688,0.3571428571428571,0.233853929325987,0.5214723926380369,0.5126794128013776,0.9714285714285706,0.61,0.0,0.010613752943410697,0.012170436708444267,0.0008844794119508914,0.9985772560925564,-0.011852024120141946,0.008801922510204464,0.047408096480567784,0.010790648825800876
AAA,2013J,145130,M,South West Region,HE Qualification,60-70%,0-35,0,120,N,Pass,54.4,5,452,-36.0,49.757644956314536,268,75.0,0,-0.3402289803143461,0.9797921832794845,-0.09860352011319395,-0.07641254230852494,-0.4508749607960035,0.6787362625625059,1.5501297686317055e-16,0.9097797925173533,0.13776411212496686,0.0,0.14400000000000002,0.544,0.3571428571428571,0.018724885040805335,0.5848670756646217,0.5126794128013776,0.9714285714285706,0.75,0.0,0.21803440351699427,0.09884226292770407,0.009084766813208094,0.8212629199140117,-0.06541032105509828,0.09040732032050348,0.4869435011879538,0.1362715021981214
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,50.0,5,597,-132.0,49.757644956314536,268,52.0,0,-0.3402289803143461,-0.4810830156421975,-0.23223646432803907,-0.07641254230852494,-0.36520685061602687,-1.2714626447121766,1.5501297686317055e-16,0.9097797925173533,-1.0270491422604313,0.0,0.048,0.5,0.3571428571428571,0.024731761879116784,0.3885480572597137,0.5126794128013776,0.9714285714285706,0.52,0.0,0.08875877324228312,0.07396564436856927,0.007396564436856928,0.8831497937607171,-0.19526930113302288,0.07360712542912591,0.39645585381553133,0.07692427014331205
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,73.75,4,611,-92.0,49.757644956314536,268,77.0,0,-0.3402289803143461,0.9797921832794845,0.48907772319527293,-0.3075721851024503,-0.35693544687451184,-0.4588797666810589,1.5501297686317055e-16,0.9097797925173533,0.23905222120195802,0.0,0.14400000000000002,0.7375,0.2857142857142857,0.02531173619453996,0.47034764826175873,0.5126794128013776,0.9714285714285706,0.77,0.0,0.17286887418212782,0.10624232892443272,0.005762295806070928,0.8801906843773342,-0.13253280353963132,0.07167956721293436,0.38607381900675214,0.11092419426686535
AAA,2013J,147793,F,North Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,52.0,1,155,-138.0,58.0,268,52.0,1,-0.3402289803143461,0.2493545838186435,-0.1714942169576549,-1.0010511134842264,-0.6263468830267143,-1.3933500764168443,0.17981634705167573,0.9097797925173533,-1.0270491422604313,0.0,0.09600000000000002,0.52,0.07142857142857142,0.006421144206470856,0.37627811860940696,0.5228677379480839,0.9714285714285706,0.52,0.0,0.24793670671536475,0.1432523194355441,0.002754852296837386,0.4270021060097948,-0.3801696169635593,0.1597814332165684,0.7383004155524194,0.1432523194355441
AAA,2013J,148993,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,Y,Withdrawn,72.0,3,1864,-174.0,158.0,268,86.0,1,-0.3402289803143461,-0.4810830156421975,0.4359282567461868,-0.5387318278963757,0.3833551879910794,-2.12467466664485,2.3614300496721956,0.9097797925173533,0.6948487120484181,0.0,0.048,0.72,0.21428571428571427,0.07721943742491404,0.30265848670756645,0.6464771322620518,0.9714285714285706,0.86,0.0,0.03154510913922693,0.03785413096707232,0.0015772554569613466,0.9800013905919833,-0.0914808165037581,0.08306878739996425,0.14090148748854694,0.045214656432891936
AAA,2013J,151358,F,London Region,A Level or Equivalent,80-90%,0-35,0,150,N,Pass,50.0,5,270,-44.0,49.757644956314536,268,54.0,0,-0.3402289803143461,1.7102297827403254,-0.23223646432803907,-0.07641254230852494,-0.5584032094356983,0.5162196869562824,1.5501297686317055e-16,0.9097797925173533,-0.9257610331834402,0.0,0.192,0.5,0.3571428571428571,0.011185218940304073,0.5685071574642128,0.5126794128013776,0.9714285714285706,0.54,0.0,0.35645966778227534,0.11881988926075844,0.011881988926075844,0.6416274020080955,-0.10456150254946743,0.11824395727170857,0.6368746064376652,0.12832548040161912
AAA,2013J,155550,M,London Region,A Level or Equivalent,0-10%,35-55,0,420,N,Pass,67.0,5,1529,-16.0,49.757644956314536,268,75.0,0,-0.3402289803143461,8.284168177887894,0.2840726383202264,-0.07641254230852494,0.18543231274768512,1.0850277015780647,1.5501297686317055e-16,0.9097797925173533,0.13776411212496686,0.0,0.624,0.67,0.3571428571428571,0.06334148059157381,0.6257668711656442,0.5126794128013776,0.9714285714285706,0.75,0.0,0.26052626463220274,0.0415601422151371,0.0031015031503833657,0.9484396633872332,-0.009924810081226771,0.030864698517533304,0.1662405688605484,0.04652254725575049
AAA,2013J,155854,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,79.8,5,4003,-54.0,49.757644956314536,268,82.0,0,-0.3402289803143461,-0.4810830156421975,0.672823021490685,-0.07641254230852494,1.6471075167839762,0.31307396744850297,1.5501297686317055e-16,0.9097797925173533,0.4922724938944359,0.0,0.048,0.798,0.3571428571428571,0.16583122747421186,0.5480572597137015,0.5126794128013776,0.9714285714285706,0.8200000000000001,0.0,0.014945018531986175,0.01987687464754161,0.0012454182109988478,0.9970818197256776,-0.013450516678787557,0.01239381543300182,0.06675441610953825,0.020424858660381105
AAA,2013J,155984,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,80.0,2,908,-64.0,191.0,268,85.0,1,-0.3402289803143461,-0.4810830156421975,0.6788972462277235,-0.7698914706903011,-0.18146352464380108,0.1099282479407235,3.081362571536967,0.9097797925173533,0.6442046575099226,0.0,0.048,0.8,0.14285714285714285,0.03761547702887444,0.5276073619631902,0.6872682323856613,0.9714285714285706,0.85,0.0,0.06142648550550693,0.08190198067400925,0.002047549516850231,0.929587480650005,-0.0655215845392074,0.19554097885919708,0.27437163525793096,0.08702085446613482
AAA,2013J,157568,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,70.6,5,1405,-52.0,49.757644956314536,268,79.0,0,-0.3402289803143461,-0.4810830156421975,0.3934086835869177,-0.07641254230852494,0.11217130817998096,0.35370311135005883,1.5501297686317055e-16,0.9097797925173533,0.34034033027894917,0.0,0.048,0.706,0.3571428571428571,0.058204565226397116,0.5521472392638037,0.5126794128013776,0.9714285714285706,0.79,0.0,0.04174445453741731,0.049119308172361036,0.003478704544784776,0.9775159770845221,-0.03617852726576167,0.03461842912946373,0.18645856360046398,0.05496353180759946
AAA,2013J,159954,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,66.5,2,1185,-46.0,123.0,268,65.0,1,-0.3402289803143461,-0.4810830156421975,0.2688870764776303,-0.7698914706903011,-0.017807893472397408,0.4755905430547265,1.5978652537550135,0.9097797925173533,-0.36867643325998883,0.0,0.048,0.665,0.14285714285714285,0.0490906831268901,0.5644171779141105,0.6032138442521631,0.9714285714285706,0.65,0.0,0.04889949160242201,0.05419693652601773,0.0016299830534140672,0.9657649591478348,-0.03748961022852355,0.10024395778496513,0.218417729157485,0.052974449235957184
AAA,2013J,164259,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,71.8,5,466,-64.0,49.757644956314536,268,82.0,0,-0.3402289803143461,-0.4810830156421975,0.4298540320091483,-0.07641254230852494,-0.4426035570544885,0.1099282479407235,1.5501297686317055e-16,0.9097797925173533,0.4922724938944359,0.0,0.048,0.718,0.3571428571428571,0.01930485935622851,0.5276073619631902,0.5126794128013776,0.9714285714285706,0.8200000000000001,0.0,0.107580092851125,0.12873751111184625,0.00896500773759375,0.8355387211437375,-0.1147520990412,0.08921553440756048,0.480524414735025,0.1470261268965375
AAA,2013J,167906,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,69.4,5,1510,-117.0,49.757644956314536,268,60.0,0,-0.3402289803143461,-0.4810830156421975,0.35696333516468753,-0.07641254230852494,0.17420683624134337,-0.9667440654505075,1.5501297686317055e-16,0.9097797925173533,-0.6218967059524667,0.0,0.048,0.6940000000000001,0.3571428571428571,0.06255437259207093,0.41922290388548056,0.5126794128013776,0.9714285714285706,0.6,0.0,0.03889115977707365,0.04498410814214853,0.0032409299814228046,0.978760854389687,-0.07583776156529362,0.032252208668782194,0.17371384700426232,0.03889115977707365
AAA,2013J,168936,F,West Midlands Region,Lower Than A Level,Oct-20,35-55,0,60,N,Pass,66.4,5,745,-32.0,49.757644956314536,268,76.0,0,-0.3402289803143461,-0.4810830156421975,0.26584996410911127,-0.07641254230852494,-0.27776629677715414,0.7599945503656177,1.5501297686317055e-16,0.9097797925173533,0.18840816666346244,0.0,0.048,0.664,0.3571428571428571,0.030862918927876053,0.5930470347648262,0.5126794128013776,0.9714285714285706,0.76,0.0,0.07475750248672386,0.08273163608530774,0.006229791873893655,0.9282389892101546,-0.03987066799291939,0.06199595444258678,0.3339168444406999,0.09469283648318355
AAA,2013J,172112,M,Ireland,HE Qualification,?,35-55,0,60,N,Pass,69.6,5,1939,-50.0,49.757644956314536,268,60.0,0,-0.3402289803143461,-0.4810830156421975,0.3630375599017256,-0.07641254230852494,0.4276662794634812,0.3943322552516147,1.5501297686317055e-16,0.9097797925173533,-0.6218967059524667,0.0,0.048,0.696,0.3571428571428571,0.08032644268610961,0.556237218813906,0.5126794128013776,0.9714285714285706,0.6,0.0,0.030584432591711334,0.035477941806385145,0.0025487027159759447,0.9883869132554713,-0.025487027159759448,0.025363488968145123,0.13661046557631062,0.030584432591711334
AAA,2013J,172797,F,Ireland,A Level or Equivalent,?,35-55,0,60,N,Pass,61.4,5,1782,-45.0,49.757644956314536,268,60.0,0,-0.3402289803143461,-0.4810830156421975,0.11399434568315064,-0.07641254230852494,0.3349083946479202,0.49590511500550444,1.5501297686317055e-16,0.9097797925173533,-0.6218967059524667,0.0,0.048,0.614,0.3571428571428571,0.07382244500600688,0.5664621676891616,0.5126794128013776,0.9714285714285706,0.6,0.0,0.033216441910088434,0.03399149222132383,0.002768036825840703,0.9865283247296266,-0.02491233143256633,0.027546198721237113,0.1483667738650617,0.033216441910088434
AAA,2013J,174782,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,Pass,80.4,5,6318,-162.0,49.757644956314536,268,83.0,0,-0.3402289803143461,-0.4810830156421975,0.6910456957018005,-0.07641254230852494,3.014843206898776,-1.8808998032355149,1.5501297686317055e-16,0.9097797925173533,0.5429165484329315,0.0,0.048,0.804,0.3571428571428571,0.2617341232031153,0.32719836400818,0.5126794128013776,0.9714285714285706,0.8300000000000001,0.0,0.00948272713931263,0.012706854366678927,0.0007902272616093859,0.99853116776962,-0.025603363276144105,0.007863969503592102,0.04235618122226308,0.013117772542715806
AAA,2013J,175392,M,North Region,HE Qualification,?,35-55,0,60,N,Pass,82.4,5,4447,-195.0,49.757644956314536,268,85.0,0,-0.3402289803143461,-0.4810830156421975,0.7517879430721847,-0.07641254230852494,1.9094291783005943,-2.551280677611187,1.5501297686317055e-16,0.9097797925173533,0.6442046575099226,0.0,0.048,0.8240000000000001,0.3571428571428571,0.18422469862048968,0.25971370143149286,0.5126794128013776,0.9714285714285706,0.85,0.0,0.013448124480441647,0.018468757619806528,0.001120677040036804,0.9967301594087333,-0.043706404561435354,0.011152450053768956,0.06006828934597269,0.019051509680625665
AAA,2013J,175932,M,North Western Region,HE Qualification,70-80%,35-55,0,60,N,Pass,78.2,5,2016,-92.0,49.757644956314536,268,76.0,0,-0.3402289803143461,-0.4810830156421975,0.6242292235943778,-0.07641254230852494,0.4731590000418136,-0.4588797666810589,1.5501297686317055e-16,0.9097797925173533,0.18840816666346244,0.0,0.048,0.782,0.3571428571428571,0.08351630142093708,0.47034764826175873,0.5126794128013776,0.9714285714285706,0.76,0.0,0.02940845748895156,0.038329022927266865,0.0024507047907459632,0.9881241716287723,-0.04509296814972572,0.02438825977413535,0.1313577767839836,0.03725071281933864
AAA,2013J,175991,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,180,N,Fail,37.6,5,138,-57.0,49.757644956314536,268,51.0,0,-0.3402289803143461,2.4406673822011666,-0.6088383980244209,-0.07641254230852494,-0.6363907304271254,0.2521302515961691,1.5501297686317055e-16,0.9097797925173533,-1.077693196798927,0.0,0.24000000000000005,0.376,0.3571428571428571,0.00571688968059986,0.5419222903885481,0.5126794128013776,0.9714285714285706,0.51,0.0,0.4935071997472931,0.10308817061387901,0.013708533326313697,0.37835551980625803,-0.15627727991997614,0.1364208668245045,0.7347773862904141,0.1398270399283997
AAA,2013J,180753,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,53.4,5,2012,-64.0,49.757644956314536,268,61.0,0,-0.3402289803143461,0.9797921832794845,-0.12897464379838602,-0.07641254230852494,0.47079574182995215,0.1099282479407235,1.5501297686317055e-16,0.9097797925173533,-0.5712526514139711,0.0,0.14400000000000002,0.534,0.3571428571428571,0.08335059447367331,0.5276073619631902,0.5126794128013776,0.9714285714285706,0.61,0.0,0.058923168387282024,0.0262208099323405,0.002455132016136751,0.9879451232934287,-0.03142568980655041,0.02443231743596263,0.13159507606492984,0.02995261059686836
AAA,2013J,181316,F,South West Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,76.0,1,487,-39.0,60.0,268,76.0,1,-0.3402289803143461,0.9797921832794845,0.5574127514869551,-1.0010511134842264,-0.430196451442216,0.617792546710172,0.22344862110408614,0.9097797925173533,0.18840816666346244,0.0,0.14400000000000002,0.76,0.07142857142857142,0.020174820829363272,0.5787321063394684,0.5253399258343634,0.9714285714285706,0.76,0.0,0.20577802798171227,0.13032608438841775,0.0017148168998476021,0.8351158302257823,-0.06687785909405648,0.10288901399085613,0.45957092915915737,0.13032608438841775
AAA,2013J,183096,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,54.0,5,1975,-128.0,49.757644956314536,268,57.0,0,-0.3402289803143461,-0.4810830156421975,-0.11075196958727074,-0.07641254230852494,0.44893560337023397,-1.1902043569090648,1.5501297686317055e-16,0.9097797925173533,-0.7738288695679534,0.0,0.048,0.54,0.3571428571428571,0.08181780521148349,0.3967280163599182,0.5126794128013776,0.9714285714285706,0.5700000000000001,0.0,0.029995880261649115,0.026996292235484203,0.00249965668847076,0.98736439194595,-0.06399121122485145,0.024875406003521,0.13398159850203273,0.02849608624856666
